qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr__Your_soldiers_get_a| Vuestros hombres son repelidos por la turba de campesinos.
qstr__Honour_and_fame_are| El honor y la fama son importantes.
qstr__The_girl_is_pregnan| La chica está preñada y el anciano os pide una alta compensación. Para evitar rumores y problemas, pagáis.
qstr__you_get_their_meage| os hacéis con sus escasas pertenencias.
qstr__Celebrating_a_funer| Celebrar un funeral a vuestro cargo.
qstr_of_a_fulminating_dis|de una enfermedad fulminante
qstr_by_being_kicked_by_a|al ser coceado por una cabra
qstr_of_indigestion|de indigestión
qstr_Compensation_was_pai|Se ha pagado la compensación.
qstr_It_is_common_knowledg|Es sabido que una calavera es símbolo del Guerrero. Vuestros hombres están impresionados por vuestro conocimiento de las tradiciones y agradecen que los dioses estén con ellos.
qstr_The_crane_is_a_symbo|La calavera es símbolo del Guerrero, ¡todo el mundo lo sabe! Vuestra falta de saber preocupa a vuestros hombres, que comienzan a dudar de vuestro liderazgo.
qstr_The_mushrooms_were_real|Las setas estaban sabrosas. Pero ahora sufrís diarreas y un tremendo malestar.
qstr_Your_men_are_eating_mus|Vuestros hombres se comen las setas mientras descansan en el campamento. Ahora, algunos tienen diarreas y se sienten muy mal. ¡Os culpan de su mala suerte!
qstr_The_mushrooms_tasted|¡Las setas estaban horribles! ¡Ahora tenéis diarreas y cagáis sangre!
qstr_Your_men_are_eating_mush|Vuestros hombres comen las setas mientras descansan en el campamento. La mayoría ahora sufren diarreas y casi no pueden ni andar. ¡Os culpan de su miseria!
qstr_You_spend_a_good_time|Pasáis un buen rato a costa de la esposa del anciano, y cuando su marido regresa ¡os escabullís del establo sin ser visto!
qstr_The_bandits_run_away|¡Los bandidos huyen en cuanto os acercáis!
qstr_You_kill_the_beggars|¡Matáis a los pordioseros mientras invocáis al Desconocido!
qstr_The_merchants_give_y|Los comerciantes os entregan parte de sus pertenencias.
qstr_The_man_eyes_follow_|Los ojos del hombre os observan tristes mientra seguís vuestro camino, su cara expresa tristeza y desesperación.
qstr_You_feel_good_due_to|Os sentís reconfortado por haber ayudado al pobre hombre.
qstr_The_child_s_eyes_fol|Los ojos del niño os observan tristes, mientras seguís vuestro camino.
qstr_You_feel_good_for_he|Os sentís reconfortado por vuestra acción.
qstr_New_troops_join_your|Nuevas tropas se unen a vuestro ejército.
qstr_The_bandits_flee.|Los bandidos huyen.
qstr__After_two_hours_the| Después de dos horas, los bandidos vuelven con algo de botín y la cabeza de los ancianos...
qstr_Your_men_kill_all_th|Vuestros hombres matan a todos los bandidos.
qstr_The_townsfolk_of_Old|La gente de Antigua sabe de vuestra piedad.
qstr_He_joins_you.|Se une a vos.
qstr_The_man_insists_too_|El hombre insiste demasiado, así que ordenáis a vuestros leales hombres que lo ahorquen.
qstr_The_people_of_Volant|La gente de Volantis sabe de vuestra piedad.
qstr_The_man_insists_too_m|El hombre insiste demasiado, así que no tenéis más remedio que ordenar a vuestros leales hombres que le corten el cuello.
qstr__The_priest_bless_you| El septón os bendice y continuáis vuestro camino .
qstr_Blood_and_death_ever|Sangre y muerte por doquier. El septón no opone resistencia y os hacéis con su oro.
qstr_The_brothers_bless_y|Los hermanos os bendicen y seguís vuestro camino .
qstr_With_unusual_fury_yo|Con inusitada furia, vuestros guerreros han saqueado el septo y matado a sus ocupantes. La sangre cubre el suelo y la codicia brilla en los ojos de vuestros hombres.
qstr_Blood_and_death_every|Sangre y muerte por doquier. Los hermanos no se resisten os hacéis con sus pertenencias.
qstr_The_septon_bless_you|El septón os bendice y seguís vuestro camino .
qstr_With_unusual_fury_you|Con inusitada furia, vuestros guerreros han saqueado el septo y matado a todos vuestros enemigos. La sangre llena todo el suelo y cuando una hermana silenciosa es descubierta en un cobertizo tras el septo vuestros hombres la violan repetidamente.
qstr_Amongst_the_remains_|Entre los restos del cadáver halláis una espada misteriosa. Tras inspeccionarla despacio, observáis que parece ser una simple espada del montón.
qstr_You_feel_good_for_ho|Os sentís reconfortado por haber honrado a este valiente y desconocido rey.
qstr_Someday_perhaps_you_|Algún día, quién sabe, quizás tengáis vos mismo el honor de ser enterrado como un rey.
qstr_Fame_is_important.|La fama es importante.
qstr_The_tunic_isn_t_impo|La túnica no importa, pero las chicas tienen unas buenas tetas.
qstr_Facades_are_importan|Las fachadas son importantes.
qstr_The_sheep_are_very_v|Las ovejas son muy valiosas para el pueblo.
qstr_You_return_the_sheep|Devolvéis la oveja a la aldea.
qstr_The_cattle_was_devou|El ganado fue devorado en el acto.
qstr_With_the_blood_of_th|Con la sangre de los lugareños cubriendo vuestra arma, dáis la bienvenida a una fácil y rápida victoria.
qstr_Your_soldiers_get_a_|Vuestros soldados son rechazados por la turba de campesinos harapientos.
qstr_Honour_and_fame_are_|Honor y fama son importantes.
qstr_With_blood_covering_|Con la sangre cubriendo vuestro arma, sonreís ante la masacre.
qstr_Your_soldiers_get_a_k|Vuestros hombres son rechazados por la turba de campesinos harapientos.
qstr_Your_soldiers_get_a_ki|Vuestros hombres reciben la victoria.
qstr_You_wonder_why_you_h|Os preguntáis por qué ayudaríais a los proscritos...
qstr_The_girl_is_pregnant|La chica está preñada y el campesino os pide una alta compensación. Para evitar rumores y problemas, pagáis.
qstr_You_get_his_meager_b|Os quedáis con sus escasas pertenencias.
qstr_Celebrating_a_funera|Celebrar un funeral a vuestra costa.
qstr_Burn_the_soldiers_co|Quemar los cuerpos de los soldados caídos, en honor a R'hllor.
qstr_Your_debt_in_{s1}_is_n|Vuestras deudas en {s1} son ya tan elevadas que el propio soberano ha tomado nota. Ha congelado vuestras deudas, pero está muy disgustado con esta situación.
qstr_Defeat_The_Company_o|Derrotad a la Compañía del Gato y después regresad con el Príncipe Desharrapado para reclamar vuestra recompensa.
qstr_Find_Aegon_Bloodborn_a|Encontrad a Aegon el Sangriento y derrotadlo. Debe merodear en las tierras cercanas a Caída Alta, cerca de Árbol de Cuervos. O mentid al Hermano Mayor y decidle que ya le habéis matado.
qstr_The_old_woman_was_th|La anciana era la única superviviente del ataque de los salvajes, pero no tenía idea de dónde fueron. Tal vez el ama Myra en Fuerte Túmulo haya oído algo.
qstr_Goodwife_Myra_told_y|El ama Myra os aconseja hablar con su hija Jess, que podría haber escuchado si los salvajes han estado merodeando.
qstr_Jess_told_you_that_t|Jess os dijo que ha habido rumores de partidas de guerra salvajes en las Colinas Solitarias, al norte de Fuerte Terror. Tal vez se hayan guarnecido en la Fortaleza Abandonada.
qstr_The_old_man_had_rais|¡El viejo os habló de muertos vivientes levantados desde el suelo! Hablad con Gerold en Puerto Blanco, él podrá advertir a la Guardia de la Noche.
qstr_Return_to_Septon_Ger|Volved con el septón Germund y reclamad vuestra recompensa.
qstr_Samol_has_tasked_you_w|Samol os ha encargado encontrar su cuerno y su collar. Visitad a Rodgar en el Norte.
qstr_Rodgar_was_plainly_m|Rodgar estaba totalmente loco, pero estaba claro que ya no tenía los objetos. Os habló sobre un enorme castillo, quemado y lleno de murciélagos. Tal vez un castillo así se encuentre en el sur.
qstr_Ben_Blackthumbs_told|Ben Pulgares os dijo que un señoritingo de los Frey había estado merodeando por las tumbas de los Lothston. Quizás encontrase el cuerno.
qstr_Harwood_Frey_claimed|Harwood Frey afirmó que Vargo Hoat robó el cuerno. Lo último que sabéis de él es que sirve a los Lannister, y debería estar de vuelta en Harrenhall. Pero si los Stark han tomado el castillo, es poco probable que todavía esté allí.
qstr_Vargo_Hoat_claimed_t|Vargo Hoat aseguró haber dado el cuerno a un hombre en el camino a Valle Oscuro. Quizás podáis encontrarlo allí.
qstr_You_ve_found_the_hor|Habéis encontrado el cuerno y el collar. Volved con Samol y reclamad vuestra recompensa.
qstr_Septon_Germund_has_a|El septón Germund parece preocupado, ¡será mejor darse prisa!
qstr_The_smell_of_burned_|El olor a carne quemada es nauseabundo, y la mujer tiene una mirada desesperada...
qstr_You_spot_Jess_by_the|Observáis a Jess donde el caldero.
qstr_Giving_Jess_one_last|Con una última mirada llena de desdén a Jess, decidís abandonar la taberna.
qstr_After_leaving_the_ba|Tras salir del granero, os preguntáis si pronto le crecerá la barriga a Jess.
qstr_As_the_madman_cacles|Mientras el loco cacarea maniáticamente, os percatáis de lo frío del lugar...
qstr_A_raven_caws_in_the_|Un cuerno grazna en la distancia.
qstr_Turning_around_to_le|Al daros la vuelta para iros, percibís algo extraño en Samol. Es casi como si emitiera un frío helador...
qstr_Something_rumbles_in|Algo se mueve entre los arbustos. Decidís iros, inmediatamente.
qstr_As_you_head_for_the_|Al dirigiros hacia la puerta, os dais cuenta de los enormes murciélagos que duermen bajo el techo.
qstr_Ser_Arwood_Frey_clai|Ser Arwood Frey afirmó que Vargo Hoat ha robado el cuerno. Lo último que habéis oído de él es que sirve a los Lannister, y debería estar de vuelta en Harrenhal. Pero si los Stark han tomado el castillo, parece poco probable que todavía siga allí.
qstr_Ser_Arwood_seems_hal|Ser Arwood parece medio loco.
qstr_As_you_turn_to_leave|Al giraros para iros, notáis que Hoat señala a sus hombres que avancen. Tal vez pretenda tenderos una emboscada.
qstr_As_you_take_the_horn|Al coger el cuerno, notáis algo inscrito en él. Sólo podéis distinguir el nombre de 'JORAMUN'.
qstr_Magister_Illyrio_tas|Magister Illyrio os ha encargado la búsqueda de sus conocidos en Mereen. Buscad a Bayle Neres en Volantis para subir a un barco rumbo a la Bahía de los Esclavos.
qstr_Visit_the_throne_roo|Visitad la sala del trono.
qstr_When_you_turn_to_wal|Cuando os volvéis para caminar hacia la puerta, que conduce a la pirámide, escucháis un rugido estremecedor. Por encima de la ciudad, podéis destinguir un gran par de alas elevándose cada vez más alto.
qstr_Talk_to_Ser_Barristan|Hablad con Ser Barristan.
qstr_You_stand_in_awe_of_|Os encontráis ante la temible belleza de la última de los Targaryen.
qstr_Ser_Barristan_tasked|Ser Barristan os ha encargado eliminar al Príncipe de Piedra Sangrienta.
qstr_Turning_to_leave_the|De nuevo al salir del salón del trono, volvéis a escuchar un fuerte grito, seguido de un rugido aún más fuerte. De repente, una de las alcobas se ilumina por el fuego.
qstr_Horonno_mentioned_th|Horonno mencionó que el Príncipe de Piedra Sangrienta había estado capturando myrienses. Tal vez algún miembro de la corte de Myr estaría dispuesto a pagar por poner fin al reinado de dicho príncipe.
qstr_Return_to_Illyrio_Mop|Volved con Illyrio Mopatis y reclamad vuestra recompensa.
qstr_Jess_told_you_that_th|Jess os dijo que había oído rumores acerca de salvajes en las Colinas Solitarias, al norte de Fuerte Terror. Tal vez se hayan refugiado en la Fortaleza Abandonada. Deberíais llevar con vos al menos a 100 hombres, para aseguraros una victoria.
qstr_Ser_Barristan_tasked_|Ser Barristan os encarga la tarea de eliminar al Príncipe de Piedra Sangrienta. Deberíais llevar con vos al menos a 150 hombres, pues el Príncipe ha reunido un gran número de piratas.
qstr_Ser_Arwood_Frey_claim|Ser Arwood Frey afirma que Vargo Hoat robó el cuerno. Lo último que habéis oído de él es que sirve a los Lannister y que debería estar de vuelta en Harrenhal. Pero si los Stark han tomado el castillo, es poco probable que siga allí. Deberíais llevar con vos al menos a 150 hombres, pues Vargo Hoat es conocido por ser impredecible.
qstr_Harwood_Frey_claimed_|Harwood Frey afirma que Vargo Hoat robó el cuerno. Lo último que habéis oído de él es que sirve a los Lannister y que debería estar de vuelta en Harrenhal. Pero si los Stark han tomado el castillo, es poco probable que siga allí. Deberíais llevar con vos al menos a 150 hombres, pues Vargo Hoat es conocido por ser impredecible.
qstr_Ser_Rodrik_Cassel_has|Ser Rodrik Cassel os ha encargado llevar ante la justicia del Rey a Ramsay Nieve. Buscadlo en el castillo de su padre, Fuerte Terror.
qstr_Defeat_Ramsay_Snow_t|Derrotad a Ramsay Nieve y después volved con Ser Rodrik para pedir vuestra recompensa.
qstr_From_below_the_floor|Desde debajo del suelo, podéis escuchar débiles gritos.
qstr_The_Elder_Brother_ha|El Hermano Mayor os ha encargado encontrar a Aegon el Sangriento y llevarlo ante la justicia del Rey. Podría estar cerca de Caída Alta o escondido en el castillo de su abuelo, Los Gemelos.
qstr_Defeat_Aegon_Bloodbo|Derrotad a Aegon el Sangriento, y después volved con el Hermano Mayor.
qstr_The_Tattered_Prince_t|El Príncipe Desharrapado os ha encargado matar a Barbasangre y derrotar a la Compañía del Gato, que actualmente se encuentra en la corte de Lys. La Compañía del Gato tiene al menos 200 hombres.
qstr_Defeat_Bloodbeard_an|Derrotad a Barbasangre y regresad a Tyrosh.
qstr_{s5}_has_ceased_to_e|{s5} ha dejado de existir.
qstr_This_ammunition_work|Esta munición funciona con todas las armas de tipo cañón.^Cualquier arma con la marca (cañón) necesita tener esta munición equipada para funcionar.
qstr_It_s_very_cold!|¡Hace mucho frío!
qstr_This_is_a_supply_of_|Esto es munición para vos y vuestras tropas.^Se consumirá en la batalla.
qstr_A_fine_well_crafted_|Un anillo de excelente manufactura. Un comerciante pagaría bien por ello.
qstr_A_very_valuable_spic|Una especia muy valiosa. Los mercaderes de Poniente y las Ciudades Libres pagarían bien por ello.
qstr_Upon_closer_inspectio|Tras una inspección más detallada, parece que estas especies no son en realidad más que estiércol y piñas machacadas.
qstr_Upon_closer_inspection|Tras una inspección más detallada, parece que esto no es, como se creía, una espada de acero valyrio, sino más bien una espada de muy pobre manufactura.
qstr_A_huge_ruby_a_mercha|Un enorme rubí, un comerciante pagaría bien por ello.
qstr_A_carved_mammoth_tus|Un colmillo de mamut tallado, quizás algún mercader pague buenas monedas por ello.
qstr_A_gold_goblet_very_v|Una copa de oro, de gran valor.
qstr_A_gold_nugget_very_v|Una pepita de oro, de gran valor.
qstr_The_carcass_of_a_rab|El cadáver de un conejo.
qstr_The_camels_originati|Los camellos, originarios de la lejana Qarth, se utilizan sobre todo como animales de carga.
qstr_Heartsbane_is_the_an|Veneno de Corazón es el ancestral espadón de acero valyrio de la Casa Tarly. Ha permanecido en la familia durante 500 años.
qstr_Originally_wielded_b|En origen empuñada por Aegon el Conquistador, la legendaria espada de acero valyrio Fuegoscuro pasó más tarde al hijo bastardo de Aegon el Indigno, Daemon Fuegoscuro.
qstr_This_mysterious_mace|Esta misteriosa maza está forjada con un metal desconocido para vos...
qstr_A_well_made_Great_Sw|Un espadón de excelente manufactura, con el filo exquisitamente afilado.
qstr_A_valyrian_steel_axe|Un hacha de acero valyrio, de origen desconocido. Podría ser la única de este tipo en todo el mundo.
qstr_The_intricate_white_|La ornamentada y blanca armadura pesada de los miembros de la Guardia Real, que han jurado proteger la vida del Rey, con la suya propia si fuera necesario.
qstr_The_helmet_worn_by_t|El yelmo usado por los miembros de la Guardia Real, adornado con varias crestas.
qstr_A_clay_pot_filled_wi|Una vasija de barro llena de fuego valyrio, una sustancia volátil fabricada por los piromantes de Desembarco del Rey.
qstr_A_fine_well_crafted_r|Un anillo de excelente manufactura.^Un comerciante podría pagar bien por él.
qstr_A_very_valuable_spice|Una especia muy valiosa.^Los mercaderes de Poniente y las Ciudades Libres pagarían bien por ello.
qstr_Upon_closer_inspection_|Tras una inspección más detallada, parece que estas especies no son nada^más que estiércol y piñas machacadas.
