qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_Aegon_Bloodborn_has_ro|Aegon Bloodborn a volé une bande de frères de la mendicité. Le frère aîné de leur septry vous a chargé de le traduire en justice. Le frère aîné vous a dit que les hors la loi ont été vus près de The High Fall. Peut-être que vous pourrez le trouver la-bas. Ou vous pouvez retourner voir le frère aîné et lui mentir, puis réclamer votre récompense.
qstr_Enlisted_as_a_{s5}_i|Engagé en tant que {s5} dans le parti de {s13} de {s14}.
qstr_You_have_deserted_fr|Vous avez déserté le parti de {s13}!
qstr_Current_rank:_{s5}|Classement actuel: {s5}
qstr_If_you_do_not_return|Si vous ne revenez pas à votre commandant à temps, vous serez déclaré déserteur.
qstr_You_have_been_captur|Vous avez été capturé! S'échapper et rejoindre votre commandant!
qstr___too_weak_for_requi|--trop faible pour les armes de mêlée nécessaires
qstr___too_weak_for_requir|--trop faible pour l'armure nécessaire
qstr___lacking_required_r|--manque de compétence à distance ou force 
qstr___horsemanship_needs|--besoins d'améliorer l'équitation
qstr_You_have_5_days_rema|Vous avez 5 jours restant dans votre congé du groupe de {s13} avant que vous soyez déclaré déserteur.
qstr_You_have_{reg0}_days_l|Vous avez {reg0} jours restants jusqu'à ce que vous soyez déclaré comme déserteur!
qstr_You_must_check_in_wi|Vous devez consulter votre commandant {s13} ou vous serez déclaré immédiatement un déserteur!
qstr_Enable_Tournament_En|Activer Tournois améliorés:
qstr_A_Clash_of_Kings_Mod|A Clash of Kings Mod^Options
qstr_Seek_out_the_hermit_|Cherchez l'ermite connu sous le nom Rodgar.
qstr_You_ponder_which_mas|Vous réfléchissez à l'imposant château le vieil homme pourrait être furieux à propos.
qstr_You_decide_to_head_f|Vous décidez de partir pour les Jumeaux dès maintenant.
qstr_Last_you_heard_the_B|Dernière vous avez entendu, les Braves Compagnons sont au service de Tywin Lannister. Si Harrenhal a été prise, leur sort a été scellé, et votre quête prend fin.
qstr_Vargo_Hoat_made_a_fo|Vargo Hoat vous a rendu fou. Tout ce que vous savez, c'est qu'il a donné la corne à un homme en direction de Duskendale.
qstr_Vargo_Hoat_refused_t|Vargo Hoat a refusé de vous dire où se trouve la corne, mais seulement qu'il l'avait donné à un homme en direction de Duskendale.
qstr_Check_on_the_village|Vérifiez le village de Hillhall.
qstr_Talk_to_Goodwife_Myr|Parlez à Goodwife Myra à Barrowton.
qstr_Talk_to_Jess.|Parlez à Jess.
qstr_Search_the_Abandoned|Rechercher le Holdfast abandonnée.
qstr_Defeat_the_Old_Man_a|Vaincre le vieil homme et ses nécrophages, puis parlez à Gerold dans la cour à White Harbor.
qstr_Speak_to_Septon_Germ|Parler au Septon Germund.
qstr_Visit_the_village_of|Visiter le village de Hillhall.
qstr_Defeat_Bloodbeard_in|Battez Bloodbeard dans la bataille.
qstr_Conquer_and_hold_the|Conquérir et tenir la ville de Volantis.
qstr_Find_Aegon_Bloodborn|Trouver Aegon Bloodborn et le vaincre.
qstr_Escort_the_bishop_to|Escorter l'évêque de la ville de {s8}.
qstr_Illyrio_Mopatis_has_|Illyrio Mopatis vous a chargés de parler avec Belandra Kheranes à Meereen. Aller à Volantis et parler avec Bayle Neres.
qstr_Seek_an_audience_wit|Demander une audience avec Daenerys Targaryen.
qstr_Talk_to_Ser_Barrista|Parler a Ser Barristan Selmy.
qstr_Defeat_the_Prince_of|Batter le prince de Bloodstone.
qstr_Defeat_the_Prince_of_|Batter le prince de Bloodstone, puis parler à Korale Kermanthes.
qstr_Return_to_Illyrio_Mo|Retourner voir Illyrio Mopatis.
qstr_The_ancient_valyrian|L'ancienne lame de Valyrian porté par Aegon le Dragon.
qstr_A_mysterious_mace_al|Une masse mystérieuse, toujours froide.
qstr_A_great_valyrian_ste|Une grande hache d'acier Valyrian, d'origine inconnue.
qstr_A_fine_spice_worth_i|Une belle épices, vallant son pesant d'or.
qstr_A_worthless_spice_it|Une épice sans valeur, elle semble être principalement constituer de bouse de vache séchée.
qstr_Upon_closer_inspecti|Regardant de plus près, il semble que cette épée n'est pas une lame de Valyrian, mais plutôt une épée rouillée.
qstr_While_not_a_valyrian|Bien que n'étant pas une lame Valyrian, cette épée semble avoir été exceptionnellement bien faite.
qstr_Wait_outside_The_Dre|Attendre à l'extérieur de Dreadfort, et vaincre Ramsay Snow une fois qu'il quitte le château de son père. Puis retourner voir Ser Rodrik.
qstr_Travel_to_The_Dreadf|Se rendre à Fort-Terreur et exécuter Ramsay Snow.
qstr_Find_Aegon_Bloodborn_|Trouver Aegon Bloodborn et le vaincre. Il devrait être autour de High Fall, près de Raventree Hall.
qstr_a_JON_STEWART_MAN|a JON STEWART MAN
qstr_This_area_of_{s1}_can|Ce domaine de {s1} peut être décrit comme la cœur de la ville.^^ Vous pouvez presque voir les ficelles qui sont tirés à partir d'ici, l'argent qui va et vient aux tarifs apparemment sans fin. Ici, vous pouvez acheter la terre qui est cultivée à l'extérieur des portes de la ville et profiter de ceux qui travaillent dur. Bien sûr, vous pourriez ne pas avoir les pièces nécessaire pour le faire, mais les marchands de {s1} sont connus pour avoir un taux de prêt interessant.
qstr_{reg1}00_people_live|{reg1}00 personnes vivent dans {s1}. Il y a actuellement {reg2} acres de terres disponibles pour la culture en mesure de fournir de la nourriture et d'autres biens. Vous possédez {reg3} acres de terre dans cette ville. Vous devez actuellement aux prêteurs de {s1} {reg4} piéces. Le taux d'intérêt est de 20% et la durée du contrat s'élève à 2 semaines. Si vous n'avez pas réussi à rembourser votre dette à la date limite, l'intérêt sera porté à 40%. Acheter un acre existant coûte {reg9} dragons d'or, alors qu'il se vend {reg10} dragons d'or. En construire un nouveau requiert {reg11} dragons d'or. Les loyers payés aux propriétaires terriens s'accumulent actuellement à {reg13} pièces par acre toutes les 2 semaines et doivent être recueillis dans la ville. Un terrain n'est pas loué si une ville est déjà bien fournie.
qstr_Your_debt_in_{s1}_is_|Votre dette à {s1} est maintenant si grande que votre souverain lui-même en a pris connaissance. Il a gelé votre dette, mais est mécontent de la situation.
qstr_You_don_t_have_enough_|Vous n'avez pas assez de place.
qstr_Part_of_your_food_wa|Une partie de votre nourriture à était distribuer.
qstr_Your_men_have_nothin|Vos hommes n'ont rien à manger!
qstr_The_young_noble_pref|Le jeune noble à préféré fuir plutôt que de se battre en duel avec vous!
qstr_of_a_fulminatng_dise|d'une maladie foudroyante
qstr_in_a_hunting_acciden|dans un accident de chasse
qstr_assasinated|assassiné
qstr_of_an_indigestion|d'une indigestion
qstr_Wergild_was_paid.|Wergild a été payée.
qstr_It_is_common_knowled|Il est de notoriété publique que la grue est un symbole de la guerre. Vos hommes sont impressionnés par votre connaissance du monde, et reconnaissant que les dieux soit avec eux.
qstr_Your_men_pass_by_the|Vos hommes passent l'oiseau sans s'en apercevoir.
qstr_The_crane_is_a_Celti|La grue est un symbole de la guerre - tout le monde sait ça! Votre manque de connaissances trouble vos hommes, et ils commencent à douter de votre certitude de caractère.
qstr_The_mushrooms_were_r|Les champignons sont vraiment savoureux!
qstr_Your_men_are_eating_|Vos hommes mangent des champignons tout en se reposant au camp. Ils semblent être heureux.
qstr_The_mushrooms_were_re|Les champignons étaient vraiment insipide. Vous avez la diarrhée et vous sentez très mal. Force et agilité ont diminué de 1.
qstr_Your_men_are_eating_m|Vos hommes mangent des champignons tout en se reposant au camp. Certains d'entre eux ont la diarrhée et se sentent très mal. Ils sont en colère!
qstr_The_mushrooms_were_rea|Les champignons étaient vraiment insipide. Vous avez la diarrhée et vous vous sentez très mal. Force et agilité ont diminué de 3.
qstr_Your_men_are_eating_mu|Vos hommes mangent des champignons tout en se reposant au camp. Certains d'entre eux ont la diarrhée et se sentent très mal. Ils sont vraiment en colère!
qstr_You_spend_a_good_tim|Vous passez un bon moment avec la femme du prêtre, et lorsque son mari revient, vous allez vers l'écurie sans être vu!
qstr_Bandits_run_away_whe|Les bandits s'enfuient lorsque vous êtes à proximité!
qstr_You_kill_the_priest_|Vous tuez le prêtre tout en revendiquant le nom de Woden!
qstr_Merchants_give_you_s|Les marchands vous donnent de l'argent!
qstr__The_man_s_eyes_sadl|Les yeux de l'homme vous suivent pendant que vous continuez votre chemin.
qstr__You_feel_good_for_h|Vous vous sentez bien pour aider.
qstr__When_you_give_him_a|Lorsque vous lui donnez l'armure et de la nourriture, il voit en vous un puissant guerrier.
qstr__The_child_s_eyes_sa|Les yeux de l'enfant vous suivent tristement tandis que vous continuez votre chemin.
qstr__New_troops_join_you|De nouvelles troupes rejoignent votre groupe.
qstr__Bandits_flee_away.|Les bandits fuient.
qstr__After_tow_hours_the|Après deux heures, les bandits reviennent avec un butin et la tête des chefs...
qstr__Your_men_kill_all_t| Vos hommes tuent tous les bandits.
qstr__You_are_now_a_chris|Vous êtes maintenant un croyant.
qstr__He_join_you.| Il vous rejoignent.
qstr__The_man_insists_too| L'homme insiste trop, alors vous laisser son corps sur le bord de la route.
qstr__You_are_now_a_pagan|Vous êtes maintenant un païen (dieux germaniques).
qstr__The_priest_bless_yo| Les prêtres vous bénisse et vous continuez votre chemin .
qstr__Blood_and_death_eve|Le sang et la mort sont partout. Les prêtres n'ont pas résister et vous prennez possession de leur or.
qstr__The_monks_bless_you| Les moines vous bénisse et vous continuez votre chemin.
qstr__With_unusual_fury_y| Avec leur fureur inhabituel, vos guerriers païens ont pillé le monastère et tué tous les moines. Le sang recouvre le sol, et la cupidité  brille dans la yeux de vos hommes féroces.
qstr__Blood_and_death_ever| Le sang et la mort sont partout. Les moines ne résistent pas et vous prennez possession de leur or. Vos disciples croyant ne semblent pas très heureux.
qstr__With_unusual_fury_yo| Avec leur fureur inhabituel, vos guerriers païens ont pillé le temple et tué tout les prêtres et vos ennemis. Le sang recouvre le sol, et la cupidité  brille dans la yeux de vos hommes féroces.
qstr__Among_the_remains_o|Parmi les restes du cadavre il y a l'épée et l'armure d'un roi. Une armes magnifiques, vous retirez l'oxyde de fer pour découvrir un armement de grande qualité. Maintenant, ils sont à vous.
qstr__Someday_perhaps_you|Un jour, peut-être, vous pourriez avoir l'honneur d'être enterré comme un roi.
qstr__Fame_is_important.| La renommée est importante.
qstr__Tunic_isn_t_importa|La tunique n'est pas important, la fille oui.
qstr__Animals_really_valu|Les animaux sont très précieux pour la survie du village.
qstr__You_did_return_the_|Vous avez renvoyez les animaux après tout.
qstr__Anymore_was_devoure| Plus d'un a été dévoré sur place.
qstr__With_the_blood_of_t| En voyant le sang sur votre épée, vous vous réjouissez de la victoire facile.
qstr__Your_soldiers_get_a| Vos soldats ressente du plaisir à harceler les paysans sans défense.
qstr__Honour_and_fame_are| Honneur et gloire sont importants.
qstr__The_girl_is_pregnan| La jeune fille est enceinte et l'aîné demande une forte compensation. Pour éviter les rumeurs et les problèmes, vous payez.
qstr__you_get_their_meage|vous obtenez leurs maigres biens.
qstr__Celebrating_a_funer| Célébrer des funérailles, à vos frais.
qstr_of_a_fulminating_dis|d'une maladie foudroyante
qstr_by_being_kicked_by_a|par des coups de pied d'une chèvre
qstr_of_indigestion|de l'indigestion
qstr_Compensation_was_pai|La rémunération a été versée.
qstr_It_is_common_knowledg|Il est de notoriété publique que la grue est le symbole du guerrier. Vos hommes sont impressionnés par vos connaissances, et reconnaissant que les dieux soit avec eux.
qstr_The_crane_is_a_symbo|La grue est le symbole du guerrier - tout le monde le sait! Votre manque de connaissances trouble vos hommes, et ils commencent à douter de votre fiabilité.
qstr_The_mushrooms_were_real|Les champignons sont vraiment savoureux. Mais maintenant vous avez la diarrhée et vous vous sentez mal.
qstr_Your_men_are_eating_mus|Vos hommes mangent des champignons tout en se reposant au camp. Certains d'entre eux ont la diarrhée et se sentent très mal. Ils vous reprochent leur misère!
qstr_The_mushrooms_tasted|Les champignons ont un goût horrible! Vous avez la diarrhée, et il ya du sang mélangé avec vos selles!
qstr_Your_men_are_eating_mush|Vos hommes mangent des champignons tout en se reposant au camp. La plupart d'entre eux ont la diarrhée et peuvent à peine marcher. Ils vous reprochent leur misère!
qstr_You_spend_a_good_time|Vous passez un bon moment avec la femme de l'anciens, et lorsque son mari revient, vous partez vers l'écurie sans être vu!
qstr_The_bandits_run_away|Les bandits s'enfuient lorsque vous approchez!
qstr_You_kill_the_beggars|Vous tuez les mendiants, en invoquant l'Étranger!
qstr_The_merchants_give_y|Les marchands vous donnent de l'argent.
qstr_The_man_eyes_follow_|Les yeux de l'homme vous suivent pendant que vous continuez votre chemin, le regard sur son visage est plein de tristesse et de désespoir.
qstr_You_feel_good_due_to|Vous vous sentez bien d'avoir aidé le pauvre homme.
qstr_The_child_s_eyes_fol|Les yeux de l'enfant triste vous suivent, pendant que vous continuez votre chemin.
qstr_You_feel_good_for_he|Vous vous sentez bien pour aider.
qstr_New_troops_join_your|De nouvelles troupes rejoignent votre groupe.
qstr_The_bandits_flee.|Les bandits s'enfuient.
qstr__After_two_hours_the| Après deux heures, les bandits reviennent avec un butin et la tête de l'ancien...
qstr_Your_men_kill_all_th|Vos hommes tuent tous les bandits.
qstr_The_townsfolk_of_Old|Les citadins de Oldtown vous son reconnaissant.
qstr_He_joins_you.|Il se joint à vous.
qstr_The_man_insists_too_|L'homme insiste trop, et vous commandez à vos hommes de le pendre.
qstr_The_people_of_Volant|Les habitants de Volantis vous son reconnaissant.
qstr_The_man_insists_too_m|L'homme insiste trop, et vous n'avez pas d'autre choix que d'envoez vos hommes fidèles lui couper la gorge.
qstr__The_priest_bless_you|Les prêtres vous bénisse et vous continuez votre chemin.
qstr_Blood_and_death_ever|Le sang et la mort sont partout. Les prêtres ne résiste et vous prenez possession de leur or.
qstr_The_brothers_bless_y|Les frères vous bénisse et vous continuez sur votre chemin.
qstr_With_unusual_fury_yo|Avec leur fureur inhabituel, vos guerriers pillent les septry et tue les frères. Le sang recouvre le sol, et la cupidité brille dans les yeux de vos hommes.
qstr_Blood_and_death_every|Le sang et la mort sont partout. Les frères ne résistent pas et vous prennez possession de leur or.
qstr_The_septon_bless_you|Les septons vous bénisse et vous continuez votre chemin .
qstr_With_unusual_fury_you|Avec leur fureur inhabituel, vos guerriers pillent le septry et tue tous vos ennemis. Le sang recouvre le sol, et quand une sœur silence tombe à la renverse, vos hommes la violent.
qstr_Amongst_the_remains_|Parmi les restes du cadavre il y a une épée mystérieuse. Regardant de plus près, l'épée semble être tout à fait régulière.
qstr_You_feel_good_for_ho|Vous vous sentez bien pour honorer ce brave, inconnu, roi.
qstr_Someday_perhaps_you_|Un jour, peut-être, vous pourriez avoir l'honneur d'être enterré comme un roi.
qstr_Fame_is_important.|La renommée est importante.
qstr_The_tunic_isn_t_impo|La tunique n'est pas important, mais les filles avec de belles mamelles oui.
