qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_{s11}_asked_you_to_resc|{s11} ti ha chiesto di riscattare sua {s17}, {s13}, da {s14}.
; qstr_Well_done_{sir/madam}|Well done, {sir/madam}. Keep the money and wine coming our way, and there's no foe in Calradia you need fear.
qstr_We_are_at_your_service|Siamo al vostro servizio, {signore/signora}. Indicateci la direzione di costoro che abbisognano di una lezione, e noi faremo il resto.
qstr_Merchant_{s9}_of_{s4|Il mercante {s9} di {s4} ti ha chiesto di scacciare i banditi molesti che si aggirano nelle vicinanze della città.
qstr_This_is_the_{reg4?tow|{reg4?Questa è la città:Questo è il villaggio} di {s5}, {signore/signora}.
qstr_{s6}_Our_{reg4?town:vi|{s6} {reg4?La nostra città:Il nostro villaggio} e le terre circostanti appartengono a {s7} del {s8}.
; qstr_Everybody_in_the_tav|Everybody in the tavern has heard you, and they give you an angry look. Maybe its better to leave for now...
qstr_Everybody_in_Winterf|Tutti a Winterfell hanno sentito parlare della vostra azione valorosa. Come avete lasciato il castello, un enorme lupo vi viene incontro. Si ferma davanti a voi, e vi lecca la mano, prima di scappare di nuovo.
; qstr__Time_and_neglect_ha| Time and neglect has ruined what once was. in Roman times this was the main wall defending the southern towns from the ravages of Caledonia. But life can still be found in the rubble...^^(press K to finish read)
qstr__The_magnificence_of|La magnificenza di questo luogo ti sorprende ancora. Quando gli uomini saranno ancora capaci di costruire difese in questo modo?.^^(Premere K per terminare di leggere)
; qstr__An_eerie_silence_me| An eerie silence meets you, as you spot the huge weirwood trees encircling what looks like a sacrificial altar^^(press K to finish read)
qstr__Off_in_the_distance|In lontananza, un corvo urla. Questo è un luogo degli Antichi Déi^^(premere K per terminare di leggere)
qstr_Ser_Rodrik_Cassel_ha|Ser Rodrik Cassel ti ha affidato il compito di portare la giustizia del a Ramsay Snow, il bastardo di Roose Bolton. Probabilmente è alla corte di suo padre, a Dreadfort.
qstr_The_wandering_bard_S|Il bardo errante, Samol, ti ha affidati il compito di trovare un corno e una collana speciali. Se ci riesci, lui ti ricompenserà con una mazza da guerra.
; qstr_Menzo_Mhor_Kastos_ha|Menzo Mhor Kastos has tasked you with bringing down Volantis, as vengeance for his treatment at the hands of the Volantenes.
; qstr_A_cleric_called_Ulca|A cleric called Ulcagnus told me an interesting story about a heretic group - the Arians - which have stolen a holy relic. I must find the band and ,after crushing them in battle, persuade or force their leader Icorigas to the stolen relic or take it from him by force. Those bastards should now be near Ynys Manaw!
qstr_Samol_has_tasked_you|Samol ti ha incaricato di recuperare il suo corno e la sua collana. Un vecchio eremita, Rodgar, dovrebbe essere l'attuale proprietario del corno. Parla con lui.
qstr_Ser_Rodrik_Cassel_th|Ser Rodrik Cassel, il castellano di Winterfell, ti ha incaricato di uccidere Ramsay Snow,  il Bastardo di Bolton. Ramsay dovrebbe trovarsi presso la corte di suo padre.
qstr_Menzo_Mohr_Kastos_ha|Menzo Mohr Kastos ti ha incaricato di conquistare Volantis e porre fine alla schiavitù che domina la città. Ritorna da lui una volta presa la città, per chiedere la tua ricompensa.
; qstr_Aegon_Bloodborn_has_|Aegon Bloodborn has robbed a band of begging brothers. The Elder Brother of their septry has tasked you with bringing him to justice. The Elder Brother told you that outlaws have been seen near The High Fall. Perhaps you can find him there.
qstr_Guildmaster_of_{s4}_g|Il Borgomastro di {s4} ti ha dato {reg12} denari per pagare il riscatto di una ragazza rapita dai banditi. Devi incontrare i banditi vicino {s3} e pagare la quota del riscatto. Dopodichè dovrai portare la ragazza a {s4}.
qstr_Guildmaster_of_{s4}_pr|Il Borgomastro di {s4} ti ha promesso {reg12} denari se farai in modo che {s12} e {s13} non rappresentino più una minaccia per un trattato di pace fra {s15} e {s14}. A tal fine, devi convincerli entrambi o fare in modo che vengano catturati e rimangano in cattività affinché l'accordo di pace venga firmato.
qstr_Guildmaster_of_{s10}_|Il Borgomastro di {s10} ti ha chiesto di portare una mandria di bestiame a {s13}. Riceverai {reg8} denari al tuo ritorno.
qstr_Do_you_have_a_need_for_|Avete bisogno di mercanti? {reg3?Io e {reg4?{reg3} dei miei uomini:uno dei miei uomini} stiamo:sto} cercando una Compagnia. Ci uniremo a voi per {reg5} denari.
qstr_Do_you_have_a_need_for_h|Avete bisogno di mercanti? {reg3?Io e {reg4?{reg3} dei miei uomini:uno dei miei uomini} stiamo:sto} cercando una Compagnia. Ci uniremo a voi per {reg5} denari.
qstr_Do_you_have_a_need_for_t|Avete bisogno di mercanti? {reg3?Io e {reg4?{reg3} dei miei uomini:uno dei miei uomini} stiamo:sto} cercando una Compagnia. Ci uniremo a voi per {reg5} denari.
qstr_You_chose_well._My_l|Avete scelto bene. I miei ragazzi sanno mantenere la parola e guadagnarsi la paga.
; qstr_Well_done._Keep_the_|Well done. Keep the money and wine coming our way, and there's no deal in the world you cant make.
qstr_We_are_at_your_service.|Siamo al vostro servizio. Indicateci la direzione dell'obbiettivo, e noi faremo il resto.
; qstr_Septon_Germund_has_t|Septon Germund has tasked you with scouting the village of Hillhall, fearful that wildlings may have attacked it.
; qstr_The_Tattered_Prince_|The Tattered Prince has tasked you with inciting Bloodbeard to attack you. Kill him and return to the The Tattered Prince to claim your reward.
; qstr_The_Tattered_Prince_h|The Tattered Prince has tasked you with inciting Bloodbeard to attack you. Kill him and return to the The Tattered Prince to claim your reward. The Company of the Cat is a large sellsword company, and so the Tattered Prince has advised you to bring at least two hundred men with you.
qstr_{s11}_asked_you_to_rescu|{s11} ti ha chiesto di salvare {suo/sua}  {s17}, {s13}, da {s14} dandogli una lezione e {mettendolo/mettendola} al suo posto: in prigione.
qstr_{s11}_asked_you_to_rescue|{s11} ti ha chiesto di riscattare {suo/sua} {s17}, {s13}, da {s14}.
; qstr_We_currently_have_an_|We currently have an income of {reg0} coins and costs of {reg1} coins from fiefs and garrions.
; qstr_{s6}_We_are_losing_{r|{s6} We are losing {reg0} coins due to tax inefficiency. That means {reg1} percent.
; qstr_{s6}_Overall_this_sum|{s6} Overall this sums up to {reg0} coins.
qstr_{reg0}_coins|{reg0} monete
qstr__We_are_expecting_{re|Ci aspettiamo {reg0} monete dagli affitti
qstr__The_troop_wages_for_|Il salario di truppe per {reg0} truppe ci costa {reg1}  monete.
qstr_{s61}_and_{reg0}_coi|{s61} e {reg0} denari dalle tariffe
; qstr_{s4}_{s3}._The_tax_ra|{s4} {s3}. The tax rate is {s50}.{s59}{s61}. Overall this sums up to {s62} coins.
qstr_{s9}_asked_you_to_collec|{s9} ti ha chiesto di riscuotere il debito di {reg4} denari {s3} dovuti a {reg65?lei:lui}. {s3} era a {s4} quando la missione ti è stata affidata.
qstr_Defeat_Ramsay_Snow._|Sconfiggi Ramsay Snow, fatto ciò, ritorna da Ser Rodrik e reclama la tua ricompensa.
qstr_Ser_Arwood_hands_you|Ser Arwood ti consegna la collana. Vecchia e logora, l'incisione su essa somiglia ad una bella donna.
qstr_The_priest_hands_you|Il sacerdote ti consegna il corno. Sembra vecchio, ed è coperto da strane rune.
qstr_Samol_has_tasked_you_|Samol ti ha incaricato di recuperare il suo corno e la sua collana. Un vecchio eremita, Rodgar, dovrebbe essere l'attuale proprietario del corno. Parlate con lui per saperne di più. Probabilmente sarà una buona idea prestare molta attenzione a tutto ciò che vi dirà.
qstr_Ser_Rodrik_Cassel_the|Ser Rodrik Cassel, il castellano di Winterfell, ti ha incaricato di uccidere Ramsay Snow,  il Bastardo di Bolton. Ramsay dovrebbe trovarsi presso la corte di suo padre. Uccidilo, e torna da Ser Rodrik per chiedere la tua ricompensa..
; qstr_Aegon_Bloodborn_has_r|Aegon Bloodborn has robbed a band of begging brothers. The Elder Brother of their septry has tasked you with bringing him to justice. The Elder Brother told you that outlaws have been seen near The High Fall. Perhaps you can find him there. Or you can return to the Elder Brother and lie about killing Aegon, then claiming your reward.
qstr_Ser_Arwood_hands_you_|Ser Arwood ti consegna la collana. Vecchia e logora, l'incisione su essa somiglia ad una bella donna.
qstr_The_priest_hands_you_|Il sacerdote ti consegna il corno. Sembra vecchio, ed è coperto da strane rune.
qstr_The_priest_hands_you_t|Il sacerdote ti consegna il corno. Sembra vecchio, ed è coperto da strane rune. Torna da Samol e richiedi la tua ricompensa.
; qstr_Aegon_Bloodborn_has_ro|Aegon Bloodborn has robbed a band of begging brothers. The Elder Brother of their septry has tasked you with bringing him to justice. The Elder Brother told you that outlaws have been seen near The High Fall. Perhaps you can find him there. Or you can return to the Elder Brother and lie about killing Aegon, then claim your reward.
; qstr_Enlisted_as_a_{s5}_i|Enlisted as a {s5} in the party of {s13} of {s14}.
qstr_You_have_deserted_fr|Hai disertato dalla compagnia di {s13}!
qstr_Current_rank:_{s5}|Gradi attuale: {s5}
qstr_If_you_do_not_return|Se non ritornerai dal tuo comandante in tempo, sarai dichiarato un disertore.
qstr_You_have_been_captur|Sei stato catturato! Fuggi e ritorna dal tuo comandante!
; qstr___too_weak_for_requi|--too weak for required melee weapons
; qstr___too_weak_for_requir|--too weak for required armor
; qstr___lacking_required_r|--lacking required ranged skill or strength
; qstr___horsemanship_needs|--horsemanship needs improving
; qstr_You_have_5_days_rema|You have 5 days remaining in your leave from the party of {s13} before you will be declared a deserter.
qstr_You_have_{reg0}_days_l|Rimangono {reg0} giorni prima che tu venga dichiarato un disertore!
qstr_You_must_check_in_wi|Se non tornerai dal tuo comandante {s13} subito sarai dichiarato disertore!
qstr_Enable_Tournament_En|Abilita Miglioramenti Torneo:
qstr_A_Clash_of_Kings_Mod|Mod A Clash of Kings^Opzioni
qstr_Seek_out_the_hermit_|Cercate l'eremita chiamato Rodgar.
; qstr_You_ponder_which_mas|You ponder which massive castle the old man could be raving about.
qstr_You_decide_to_head_f|Decidi di andare al Crossing subito.
; qstr_Last_you_heard_the_B|Last you heard, the Brave Companions where in the service of Tywin Lannister. If Harrenhal has been taken, their fate has been sealed, and your quest comes to an end.
; qstr_Vargo_Hoat_made_a_fo|Vargo Hoat made a fool of you. All you know is that he gave the horn to some man heading for Duskendale.
; qstr_Vargo_Hoat_refused_t|Vargo Hoat refused to tell you the whereabouts of the horn, only that he'd given it to some man heading for Duskendale.
qstr_Check_on_the_village|Controlla il villaggio di Hillhall.
qstr_Talk_to_Goodwife_Myr|Parla con Padrona Myra di Barrowton.
qstr_Talk_to_Jess.|Parla con Jess.
qstr_Search_the_Abandoned|Cerca la Fortezza Abbandonata.
; qstr_Defeat_the_Old_Man_a|Defeat the Old Man and his wights, then talk to Gerold in the court at White Harbor.
qstr_Speak_to_Septon_Germ|Parla con Septon Germund.
qstr_Visit_the_village_of|Visita il villaggio di Hillhall.
qstr_Defeat_Bloodbeard_in|Sconfiggi Bloodbeard in battaglia.
qstr_Conquer_and_hold_the|Conquistare e difendi la città di Volantis.
qstr_Find_Aegon_Bloodborn|Trova Aegon Bloodborn e sconfiggilo.
qstr_Escort_the_bishop_to|Scorta il vescovo alla città di {s8}.
qstr_Illyrio_Mopatis_has_|Illyrio Mopatis ti ha incaricato di contattare Belandra Kheranes a Meereen. Vai a Volantis e parla con Bayle Neres.
qstr_Seek_an_audience_wit|Ottieni un'udienza con Daenerys Targaryen.
qstr_Talk_to_Ser_Barrista|Parla con Ser Barristan Selmy.
qstr_Defeat_the_Prince_of|Sconfiggi il principe di Bloodstone.
qstr_Defeat_the_Prince_of_|Sconfiggi il Principe di Bloodstone, e poi vai a parlare al Korale Kermanthes.
qstr_Return_to_Illyrio_Mo|Ritorna da Illyrio Mopatis.
qstr_The_ancient_valyrian|L'antica lama valyrian portata da Aegon the Dragon.
qstr_A_mysterious_mace_al|Una mazza misteriosa, sempre fredda.
qstr_A_great_valyrian_ste|Una bella ascia d'acciaio valyrian, di origini sconosciute.
qstr_A_fine_spice_worth_i|Una stupenda spezia, vale il suo peso in oro.
qstr_A_worthless_spice_it|Una spezia orribile, assomiglia a sterco di vacca fatto essiccare.
; qstr_Upon_closer_inspecti|Upon closer inspection, it would appear that this sword is not a valyrian blade, but rather a rusty arming sword.
; qstr_While_not_a_valyrian|While not a valyrian blade, this sword does appear to have been exceptionally well-made.
qstr_Wait_outside_The_Dre|Aspetta fuori Dreadfort, e sconfiggi Ramsay Snow una volta uscito dal castello di suo padre. Poi torna da Ser Rodrik.
qstr_Travel_to_The_Dreadf|Vai a Dreadfort e uccidi Ramsay Snow.
qstr_Find_Aegon_Bloodborn_|Trova Aegon Bloodborn e sconfiggilo. Dovrebbe essere nei pressi di High Fall, vicino a Raventree Hall.
; qstr_a_JON_STEWART_MAN|a JON STEWART MAN
qstr_This_area_of_{s1}_can|Questa zona di {s1} può essere meglio descritta come il cuore della città.^^ Si possono quasi vedere i fili che vengono tirati da qui, il denaro che va e viene in quantità in apparenza infinita. Qui è possibile acquistare la terra che viene coltivata al di fuori dei cancelli della città e beneficiare di quelli che la lavorano duro. Naturalmente si potrebbe non avere i denari necessari per farlo, ma i mercanti di {s1} sono noti per avere un pò di spiccioli.
qstr_{reg1}00_people_live|{reg1}00 persone vivono dentro {s1}. Ci sono attualmente {reg2} ettari di terreno disponibili per essere coltivati e fornire loro cibo e altre merci. Possiedi {reg3} acri di terra in questa città. Attualmente devi agli usurai di {s1} {reg4} denari. Il tasso di interesse è del 20% e il periodo del contratto è pari a 2 settimane. Se non riesci a pagare il debito prima della scadenza, l'interesse sarà elevato al 40%. L'acquisto di un acro esistente costa {reg9} denari, mentre si può vendere per {reg10} denari. Costruirne uno nuovo richiede {reg11} denari. L'affitto pagato ai proprietari terrieri attualmente ammonta a {reg13} denari per acro ogni 2 settimane e deve essere raccolto in città. Le terre vengono solitamente affittate se una città è già ben fornita.
qstr_Your_debt_in_{s1}_is_|Il vostro debito verso {s1} è ormai così alto che il sovrano ne è venuto a conoscenza. Egli ha congelato il debito, ma è dispiaciuto per questa situazione.
qstr_You_don_t_have_enough_|Non hai abbastanza monete. Che imbarazzo!
qstr_Part_of_your_food_wa|Parte del tuo cibo è stata distribuita.
qstr_Your_men_have_nothin|I tuoi soldati non hanno nulla da mangiare!
qstr_The_young_noble_pref|Il giovane nobile ha preferito fuggire piuttosto che duellare con te!
qstr_of_a_fulminatng_dise|di malattia fulminante
qstr_in_a_hunting_acciden|in un incidente di caccia
qstr_assasinated|assassinato
qstr_of_an_indigestion|di indigestione
qstr_Wergild_was_paid.|Wergild è stato pagato.
qstr_It_is_common_knowled|E' noto che la gru è il simbolo Celtico del Guerriero. I tuoi uomini sono impressionati dalla vostra conoscenza del mondo, e ringraziano gli Dei di essere dalla vostra parte.
qstr_Your_men_pass_by_the|I tuoi uomini passano oltre l'uccello senza accorgersene.
qstr_The_crane_is_a_Celti|La gru è il simbolo Celtico del Guerriero - tutti lo sanno! La mancanza di conoscenza turba gli uomini, che cominciano a dubitare della tua affidabilità.
qstr_The_mushrooms_were_r|I finghi sono molto buoni!
qstr_Your_men_are_eating_|I tuoi uomini mangiano funghi mentre sono al campo. Sembrano felici.
qstr_The_mushrooms_were_re|I funghi non sapevano si nulla. Hai la diarrea e stai molto male. Attributi forza e agilità sono diminuiti di 1.
qstr_Your_men_are_eating_m|I tuoi uomini mangiano funghi durante il riposo al campo. Alcuni di loro hanno diarrea e stanno male. Sono arrabbiati!
qstr_The_mushrooms_were_rea|I funghi non sapevano si nulla. Hai la diarrea e stai molto male. Attributi forza e agilità sono diminuiti di 3.
qstr_Your_men_are_eating_mu|I tuoi uomini mangiano funghi durante il riposo al campo. Alcuni di loro hanno diarrea e stanno male. Sono veramente arrabbiati!
; qstr_You_spend_a_good_tim|You spend a good time with the priest's wife, and when her husband returns, you away for the stable without being seen!
qstr_Bandits_run_away_whe|I banditi fuggono via appena ti avvicini!
; qstr_You_kill_the_priest_|You kill the priest while claiming the name of Woden!
qstr_Merchants_give_you_s|I mercanti ti danno molto denaro!
qstr__The_man_s_eyes_sadl|Gli occhi dell'uomo ti seguono tristemente.
qstr__You_feel_good_for_h|Ti senti bene per aver aiutato.
; qstr__When_you_give_him_a| When you give him armor and food, he draws a distinction in the size of a mighty warrior.
qstr__The_child_s_eyes_sa|Gli occhi del bambino ti seguono tristemente.
qstr__New_troops_join_you|Nuove truppe si uniscono alla tua compagnia.
